hashkey;name;formula;synonyms;External_Resources
NIST-MATDB-6c50ca7b50ffae04023c85a1317963d5;CuBTC/GO-U3;;[];[]
NIST-MATDB-4ad9ba9a1dee333470c2f5e45ad5bcf3;CuBTC/Graphite Oxide;;[];[]
NIST-MATDB-ead6bc1d63cc781a2705520950cbd760;CuBTC/Silica;;[];[]
NIST-MATDB-f9c80f26cd5c83b20f5c0983e904eb7b;CuBTC/VACNT;;[];[{'name': 'DOI', 'values': ['10.1039/C3ra44250k']}]
NIST-MATDB-c5e57fe6a6db20bfc074f46c592fed34;CuBTC@3pico;;[];[]
NIST-MATDB-533919798ea910e7fe1b47b4567f93e1;CuBTC@4pico;;[];[]
NIST-MATDB-d57b2a2d48c9fcbb3512877764883f81;CuBTC@en;;[];[]
NIST-MATDB-321d602bb363a7db71da4d4feafaaa5b;CuBTT;;[];[]
NIST-MATDB-a320691f48e701c419bea37582969820;CuBTTri-mmen;;['MMEN-CuBTTri'];[]
NIST-MATDB-4b3f80ecbe4ee3956c4140acb0e1c4a6;CuCl;;[];[]
NIST-MATDB-1bada20cbf94c83174652d46813c00d7;CuCl(2.0)@HY;;[];[]
NIST-MATDB-70b0c7390942372683bc745eb2f01dd8;CuCl(3.0)@HY;;[];[]
NIST-MATDB-f68c73a237c4c8cad90b8f43aff3a282;CuCl(4.0)@HY;;[];[]
NIST-MATDB-af0aecb4436e14911305c1521ed2ffd4;CuCl(5.0)@HY;;[];[]
NIST-MATDB-57313feb6ad71600ac2b69b9689018ee;CuCl(6.0)@HY;;[];[]
NIST-MATDB-d305faeffcb194aa7a46a5b288d8b971;Cucumber Peel;;[];[]
NIST-MATDB-b7f431ea7be397f34345e5b020cb0362;Cucurbita moschata;;[];[]
NIST-MATDB-2880c9f199bf8245cd1432084fc8c6f4;CUGDIT;;[];[]
NIST-MATDB-8c003a905ae0b2efd100ee03df9d6080;CuII {[Mg3(ndc)2.5(HCO2)2(H2O)][NH2Me2]2H2ODMF};;[];[]
NIST-MATDB-1be31da01457b8f982b3b3d622fa96a3;CuIMFU-4l;;[];[]
NIST-MATDB-adac5c7a8c6d4ec0e904766ae85d617d;CUK-1;;[];[]
NIST-MATDB-faf01aa155985809faf09524ce225246;CUK-2;;[];[]
NIST-MATDB-7c3bfbb36f3b12e439b9180778d0e94f;CuMG;;[];[]
NIST-MATDB-ec7115a78999c66c0d63e83d0fcd4b00;CuMG-n;;[];[]
NIST-MATDB-f9c9d61b66880eb2697a946a08b36258;CuMGO;;[];[]
NIST-MATDB-e50a1a30bb396be76c2270e860833b71;CuMOF;;[];[]
NIST-MATDB-c11e1f7dfd62ec3fd0afcbf503bcc96f;CuMOF-PI;;[];[]
NIST-MATDB-3548bc7787f84e483877d406096c5718;CuMOF-PI (ground);;[];[]
NIST-MATDB-cae1089cc2eedf6f6318d798efe88db7;CuMOF-TBP;;[];[]
NIST-MATDB-714552ccaa72ca7b192ee4b19fa149a5;CuO-Fe3O4 nanoparticles;;[];[]
NIST-MATDB-c674bf90ee46439e648f8e34e0ad9c89;CuO-ZnO-ZrO2;;[];[]
NIST-MATDB-0741dfb2901f497a650d5911bd4f6102;CuO/La2O3/TiO2;;[];[]
NIST-MATDB-32e081a21400735b68f940410960ae1b;CUP-1;;[];[]
NIST-MATDB-96a90e42dfef1d63408abbe95a35ce72;CuPcF8-CoNPc-COF;;[];[]
NIST-MATDB-eabcc7dd7639759b492bff52f01f4453;CuPcF8-CoNPc-COF (boiling water treatment);;[];[]
NIST-MATDB-086c522d2d3adffcdbe2aaf48b566f5a;CuPcF8-CoNPc-COF (HCI solution treatment);;[];[]
NIST-MATDB-716ab2dde5beb8f41ef65446f809636e;CuPcF8-CoNPc-COF (THF treatment);;[];[]
NIST-MATDB-ce987c616a2d5eb6f7b6af08f6ba2700;CuPcF8-CoNPc-COF (water treatment);;[];[]
NIST-MATDB-116398f49841e0a1ff1fa8714cda947b;CuPcF8-CoNPc-COF after 50-h usage in electrocatalytic CO2RR;;[];[]
NIST-MATDB-20dab112dc6ea9445d598fd599c06742;CuPcF8-CoPc-COF;;[];[]
NIST-MATDB-1664732055e6687b77c4e7f1a81c7827;CuPcF8-CoPc-COF (boiling water treatment);;[];[]
NIST-MATDB-44b29716152806295389ed5a9960468d;CuPcF8-CoPc-COF (HCI solution treatment);;[];[]
NIST-MATDB-00e44e49a67218142613f4ed8aa3545b;CuPcF8-CoPc-COF (THF treatment);;[];[]
NIST-MATDB-89e68116c23bedc77e69a3099f7d25e7;CuPcF8-CoPc-COF (water treatment);;[];[]
NIST-MATDB-c62c446351fae06445b26454346c5f19;CuPcF8-CoPc-COF after 50-h usage in electrocatalytic CO2RR.;;[];[]
NIST-MATDB-d5623564ea084d5ebb50c9b5b2ca827a;CuP−Ph COF;;[];[]
NIST-MATDB-faa195d085c069d875a2e4c63aed19d6;CuP−TFPh;;[];[]
NIST-MATDB-f297e48c75dc539c81ce3f96b2701f11;CuP−TFPh25;;[];[]
NIST-MATDB-0176ce6ed02e82e1d92b50557b0a4f3b;CuP−TFPh50;;[];[]
NIST-MATDB-3e472b543ef0a656c636b81470db7b93;CuP−TFPh75;;[];[]
NIST-MATDB-11680d46f131ecfb67cc64082463ee6e;CuS/ZnS-NCs-AC;;[];[]
NIST-MATDB-aa799b0fd7360342c55d68cc666d449e;CuSO4;;[];[]
NIST-MATDB-5203cb8ee728e4c3311014e66b7a02ef;CuTPA;;[];[]
NIST-MATDB-5d1ead24bd2a9819dde8fd7f5480ce2a;Cu[Pt(CN)6];;[];[]
NIST-MATDB-756cefde8154d5dd30c6bc7652d421d2;CYCU-3;;[];[]
NIST-MATDB-bb8c330241e6503ae07b036dd25ccba6;CYCU-4;;[];[]
NIST-MATDB-c516568e9af0bc5d5a7681081a57cb96;Cys-MTV-MOF;;[];[]
NIST-MATDB-7129d096e63610bc05896b33ff48f067;D-rGA;;[];[]
NIST-MATDB-5de696bbed145d3865a05f3150779a23;D47/3 Extra;;[];[]
NIST-MATDB-f5c1ebd46d1e9eca21f013c93423fd9f;DA-COF;;[];[]
NIST-MATDB-addf53478d0bba9184380acc153a708a;Da-KGM/10%GO/FMBO;;[];[]
NIST-MATDB-f23c51c0a33d7431e6bd6f0d114bbd8f;DAAQ-TFP COF;;[];[]
NIST-MATDB-1c42c760561bb1fb8cf5ba4a12138eb1;DAAQ-TFP COF with DMA;;[];[]
NIST-MATDB-759e0caac6349a5560d22aa50936634d;DAAQ-TFP COF with DMA and Dioxane;;[];[]
NIST-MATDB-127343c89517d7fdf45ba65268d95d4f;DAB-TFP COF;;[];[]
NIST-MATDB-115bdd23d187aacb3de8489cc3487037;DAB-TFP COF with Dioxane;;[];[]
NIST-MATDB-a9e20a8c9a1078eb70ebeae29ad09950;Dadas Shale;;[];[]
NIST-MATDB-852d84680adcf4e054392a2f68d6e797;DAPH-TFP COF;;[];[]
NIST-MATDB-02d65f2531a29fb4c459081787e7b1f7;DArE@PAF-1 1wt%;;[];[]
NIST-MATDB-e444d66fc68bec5534b2ef85f89a4145;DArE@PAF-1 1wt%(Photoswitched);;[];[]
NIST-MATDB-5bc6d5977a9061484529acfb79b61ac7;DArE@PAF-1 20wt%;;[];[]
NIST-MATDB-0c72526b865dae77fe632a90a7496e7c;DArE@PAF-1 20wt%(Photoswitched);;[];[]
NIST-MATDB-0955dc8e162d0b9edbb683e88aa57d60;DArE@PAF-1 50wt%;;[];[]
NIST-MATDB-a8881f649c6a1c8dc5760b668d3fc1f4;DArE@PAF-1 50wt%(Photoswitched);;[];[]
NIST-MATDB-d447da919246257fe02962d2c7004489;DArE@PAF-1 5wt%;;[];[]
NIST-MATDB-c354a25737a46d160dbcebe6d23f72ee;DArE@PAF-1 5wt%(Photoswitched);;[];[]
NIST-MATDB-5f4f1e0c4f95d1acfce69c9e1c465a1d;DAT-MOF-1;;[];[]
NIST-MATDB-8b5bb23b7f541f7e0b45123d40a1f92e;DATPIM;;[];[]
NIST-MATDB-5611222cd6272b5b1e62b38478031979;DBA-3D-COF 1;;[];[]
NIST-MATDB-004c3a5b22f2c1b242dbe774e49561c5;DBT adsorbed Fe3O4@PAA@MOF-99(L);;[];[]
NIST-MATDB-bdea441ff73abd47c69a394316e758ce;DBT-IFMC-16;;[];[]
NIST-MATDB-0a63b4977d4acb8881b53d91c8bf8cbf;DCB network at DCB/ZnCl2 = 0.1;;[];[]
NIST-MATDB-b4b9f6d6b0adebfa4606de9b0d7e7ef6;DCBP network;;[];[]
NIST-MATDB-0cb36e49bfa6fca655eef92e192a49c7;DCBP polymer;;[];[]
NIST-MATDB-aa0eeabdf2de99f34ac5c1571041ba8f;DCMBC600;;[];[]
NIST-MATDB-798a391684f049032267da7afceaaa1d;DCMBC700;;[];[]
NIST-MATDB-42ae201484697e9fdecdeac6f092ea33;DCP network;;[];[]
NIST-MATDB-992271b5719d1657d412be7b2962e448;DCPCBim-MOF-Zn;;[];[]
NIST-MATDB-1c96e882acc95efa791668a1b0a00fb1;DCT network;;[];[]
NIST-MATDB-4b5b643ae383587172625fcf441e4e32;DCuPc-ANDI-COF;;[];[]
NIST-MATDB-af17cfcbcab61441dfed1c3b249084f2;DCuPc-APDI-COF;;[];[]
NIST-MATDB-899fc0f5e7fe85f279136862017b31f4;DCuPc-APyrDI-COF;;[];[]
NIST-MATDB-f455e6339397d022a9bf1134cca8376d;DDR;;[];[]
NIST-MATDB-2dfc52466fc194911cb30ea2d97af03a;Dealuminated Y-zeolites (DAY-100);;[];[]
NIST-MATDB-7df529a6cafcdc425665d8e70a2db478;Dealuminated Y-zeolites (DAY-13);;[];[]
NIST-MATDB-5b48404791978e6108837923e9f58553;Dealuminated Y-zeolites (DAY-55);;[];[]
NIST-MATDB-f8b3658452986084e5ea98e079ffdbdd;DEF-Derived IRMOF-1/MOF-177;;[];[]
NIST-MATDB-4df94baeeb5b50d6deef1ca6a1789992;Degraded HKUST-1;;[];[]
NIST-MATDB-b545652d9697714f6ae23bdef6952e92;Dehydrated MIL-53;;[];[]
NIST-MATDB-51d125d561fe574852296f3993aee651;Dehydrated PCN-13;;[];[]
NIST-MATDB-03577992e9ce3ef43a1e402659ddec76;Dehydrd-UiO-66;;[];[]
NIST-MATDB-57914f4ccf7eb487602f45e4b114cd35;Dehydrd-UiO-66-Br;;[];[]
NIST-MATDB-9ff7e5cf99510a6b6cfdf53a96c7167f;Dehydrd-UiO-66-NH2;;[];[]
NIST-MATDB-4659c6bf07943bc0f8bf67ddc89f5af2;Dehydrd-UiO-66-NO2;;[];[]
NIST-MATDB-6feeab2bf9bf4e38b37af33d0801971a;Dehydroxylated UiO-66;;[];[]
NIST-MATDB-f0add23ade266558e93eb75a6b272e11;Demineralized pyrolized coal steam activated for 10h;;[];[]
NIST-MATDB-75418b0ac3812bfdc1d04a82b4a4e782;Demineralized pyrolized coal steam activated for 5h;;[];[]
NIST-MATDB-c5e15d9e0837e6fce819316ae7bbb919;Demo Zeolite 5A;;[];[]
NIST-MATDB-d79c619315fa33cbd64dedaabc68a8a2;Demo ZIF-8;;[];[]
NIST-MATDB-b6e34f90de9056c3e49a0b945b33d94c;Deoiled mexicana seeds;;[];[]
NIST-MATDB-25fb94b46f38bcf56e387116318b00a2;Desolvated C102H158O25N24F6Ni3;;[];[]
NIST-MATDB-2a4b7a481832eb193875f79401b4669d;Desolvated C12H13CuN5O6;;[];[]
NIST-MATDB-2281e93cfb751ec31ebba40fa73ed854;Desolvated C30H36Co2N2O16;;[];[]
NIST-MATDB-3e080cf31c1e63441cd9b222b614e383;Desolvated C35.50H31CoN3O9.50;;[];[]
NIST-MATDB-52fc336436f8fa8c40fdafc0063ae6e3;Desolvated C4H4N6Cu;;[];[]
NIST-MATDB-b0bbaf6d6cf90badabbaf4fb7ae9fc7b;Desolvated C76H56Cl4Hg4N20O8S4;;[];[]
NIST-MATDB-f7344268876277167e57191726e71593;Desolvated PCM-14a;;[];[]
NIST-MATDB-aef2aa718ed89da907c884f9235653d3;Desolvated PCN-13;;[];[]
NIST-MATDB-afe1c6e73457c83e0d112f22b07574d0;desolvated [Cu5(L)2(OH)2·(H2O)2·DMA2]·2DMA·EtOH·2H2O;;[];[]
NIST-MATDB-d3c42bb6f6a1d85c67b9bad96afdc917;Desolvated {[Mg(DHT)]2DMSO}n;;[];[]
NIST-MATDB-1c693e27bdd811ade9ee7f19e1751ede;DETA-MIL-101;;[];[]
NIST-MATDB-b29deb2e731d438ef1065a4ed9ad7490;DHP-COF;;[];[]
NIST-MATDB-1a99a30f5c4c582d38326a111319003f;DHP-COF (12 M NaOH Treatment);;[];[]
NIST-MATDB-11e85e06d3be8750d2239d52469228e5;DHP-COF (6M NaOH Treatment);;[];[]
NIST-MATDB-2ff549473a685dcbcf2e8f70c4f338cb;DHP-COF (9M NaOH Treatment);;[];[]
NIST-MATDB-db17e0c0009238a0d41a68133c78f009;DHP-COF (Chloroform treatment);;[];[]
NIST-MATDB-34653edb40fc31896b21f91e0b5e0bf1;DHP-COF (Tetrahydrofuran treatment);;[];[]
NIST-MATDB-d1be58f69e7d0464d66aeec38933ede2;DiAmGND-bio-MOF-1;;[];[]
NIST-MATDB-8f7671185d590914ac21c7511767b699;Diamond;;[];[]
NIST-MATDB-24070782a6d97d62e4f0c2a0cec75334;Diamond nanoparticles;;[];[]
NIST-MATDB-1cbfad1edbe9b7d44f5ccbfb0cf204ab;DiCH3-IRMOF-1;;[];[]
NIST-MATDB-c6bc9ca2420492322bf4936a854ee02b;Diethylamine-(Zr-OH);;[];[]
NIST-MATDB-40c5d5812f24fd625d0a76bc3a731a60;Dimethylamine-(Zr-OH);;[];[]
NIST-MATDB-5b3ab7ed12e00b62f758b334183fe1fc;Diphonix Resin;;[];[]
NIST-MATDB-88e0256275ededdf4fae4b15c2e7b90a;DL-COF-1;;[];[]
NIST-MATDB-fc1dba2ab9b887ce56827492ea9ac644;DL-COF-2;;[];[]
NIST-MATDB-74a41ba99c5a226cbde0bc0393f310db;dmen-Mg2(dopdc);;[];[]
NIST-MATDB-f4a9ff583ddac2b3447ebcd4835e8bfe;DMF;;[];[]
NIST-MATDB-1d37208c035a1a963b4ff454faaf1878;DMF-Derived IRMOF-1/MOF-177;;[];[]
NIST-MATDB-159c9497c4704c6afd81c134866ccf18;DMOF;;[];[]
NIST-MATDB-bb2eb3bdcf42c2df897332bd449f4b88;DMOF-1;;[];[{'name': 'CCDC', 'values': ['854812']}]
NIST-MATDB-48f305f78ce4ad22de7da209e404e91e;DMOF-1-AM3;;[];[]
NIST-MATDB-e8cc4bb3958a3dfd87726d0719db0d32;DMOF-1-AM5;;[];[]
NIST-MATDB-120a925136f7334fe2016fcf910c36e8;DMOF-1-AMPh;;[];[]
NIST-MATDB-de662610bf05abafb35e1957628ba845;DMOF-1-bpdc;;[];[]
NIST-MATDB-66f29ffb6f0fb948647e8b0bac3603a0;DMOF-1-dcppy;;[];[]
NIST-MATDB-c69b630452d51bf76d641d393171ffed;DMOF-1-NH2;;[];[]
NIST-MATDB-7f7a1b81498be352479710cc2ebcb1af;DMOF-1-NHMe;;[];[]
NIST-MATDB-af02f191394f0aa66f175aa041a9dc3c;DMOF-1-NMe2;;[];[]
NIST-MATDB-d54258d633e7f02493d2e1961afa62a0;DMOF-10;;[];[]
NIST-MATDB-7cebda751363875a9e48a9d17163decd;DMOF-11;;[];[{'name': 'CCDC', 'values': ['854820']}]
NIST-MATDB-94f9459d8aa4713d8a736696eab88d30;DMOF-12;;[];[]
NIST-MATDB-7645558691fa3ed5e8d78ffd87318c25;DMOF-13;;[];[{'name': 'CCDC', 'values': ['854821']}]
NIST-MATDB-270bff1e8463bf15d8ffd7fdfc377fab;DMOF-14;;[];[]
NIST-MATDB-741f1e7f9933149bdb3b131c8b3e9529;DMOF-15;;[];[]
NIST-MATDB-0a9f0339cd282f4fdf73239d63ecd987;DMOF-2;;[];[{'name': 'CCDC', 'values': ['854813']}]
NIST-MATDB-5d5820d9ee752fd6b13be61b2dc7f446;DMOF-3;;[];[{'name': 'CCDC', 'values': ['854814']}]
NIST-MATDB-2f6c013863fd4ed88f401aa31b556f08;DMOF-4;;[];[{'name': 'CCDC', 'values': ['854815']}]
NIST-MATDB-32f5ce786dd78b8a59889f3bdba0b2c4;DMOF-5;;[];[{'name': 'CCDC', 'values': ['854816']}]
NIST-MATDB-440c6488b15fd3c2d1324f40229d1988;DMOF-6;;[];[{'name': 'CCDC', 'values': ['854817']}]
NIST-MATDB-48295356136f840f6a5c1be45e1936b5;DMOF-7;;[];[]
NIST-MATDB-4a316f869ae3db9aff8dd9f73da74d5b;DMOF-8;;[];[{'name': 'CCDC', 'values': ['854818']}]
NIST-MATDB-f55d5630b064941fb9c208a16c1097c4;DMOF-9;;[];[{'name': 'CCDC', 'values': ['854819']}]
NIST-MATDB-0530ec8996d710a7696f52bda896c914;DMOF-A;;[];[]
NIST-MATDB-842437240be443ef7bcd26cb2fce045c;DMOF-Br;;[];[]
NIST-MATDB-5f3a68bb861baf6a4c5f537e6fec30b0;DMOF-Cl2;;[];[]
NIST-MATDB-9d26caf5e2b8c9572bb486a12d704d54;DMOF-N;;[];[]
NIST-MATDB-c3a5c717dbfe0119503bda9516f71fdd;DMOF-NO2;;[];[]
NIST-MATDB-20115cd257cabf7368f56b207c09846e;DMOF-OH;;[];[]
NIST-MATDB-b40d97b16a7ac30c7eed15a49191a5dc;DMOF-TM1;;[];[]
NIST-MATDB-ad09f9371320ae6064b190c24c91c9c8;DMOF-TM2;;[];[]
NIST-MATDB-8953c96a847a120b47aaa66137573bcd;DMSPS-DVB;;[];[]
NIST-MATDB-5ae0a64daefc0307097f5a6da3157394;DMTA-TPB-1(.25)/2(.75)';;[];[]
NIST-MATDB-379773b5a474eff2d8ea96edab12b2e0;DMTA-TPB-1(.75)/2(.25)';;[];[]
NIST-MATDB-f4a216a0124f01c52a0da91996baab3b;DMTA-TPB-1/2';;[];[]
NIST-MATDB-ba546956bf3b1eaca871cefbc8580d5d;DMTA-TPB-1/2' 2M HCl;;[];[]
NIST-MATDB-c0f8b75b6c97929a064e77e2c5567e21;DMTA-TPB-1/2' 6M NaOH;;[];[]
NIST-MATDB-d28a77d4bf8370117b67e5f26404a160;DMTA-TPB-1/2' in boiling water;;[];[]
NIST-MATDB-db692da304c063fd43ef30954bc331ad;DMTA-TPB-1/3';;[];[]
NIST-MATDB-1ef2d9de49fe2a3f837fb6b30c787db3;DMTA-TPB-1/3' after 5 runs;;[];[]
NIST-MATDB-95813b35f5f0a9c1206adc1e3b920f9e;DMTA-TPB-1/4';;[];[]
NIST-MATDB-f7c7031d1a8bc49a0b570736d58757b3;DMTA-TPB-1/4' after 5 runs;;[];[]
NIST-MATDB-2003e7f8906c3f27af94a402878f6364;DMTA-TPB-1/5';;[];[]
NIST-MATDB-95c238fe10a1bec71b73333fb9dbd846;DMTA-TPB-1/5' after 5 runs;;[];[]
NIST-MATDB-58d0deb09b4ea35ffff8e2a9df6d3b1c;DMTA-TPB-2;;[];[]
NIST-MATDB-fec4679fecb46f968dd82469a100e8f6;DMTA-TPB-3;;[];[]
NIST-MATDB-4f535a8d55becb492a4cb649a7e96dbf;DMTA-TPB-4;;[];[]
NIST-MATDB-a0d9f5478c2869eca1881148555aeb53;DNiPc-ANDI-COF;;[];[]
NIST-MATDB-d4bda4b41d42d6d11fd267902dd73e88;DNiPc-APyrDI-COF;;[];[]
NIST-MATDB-0f3a8c0dcf2b73ae80e6c5bc90cd2e0a;DNL-6;;[];[]
NIST-MATDB-bb0785eb8d3dbeb2bf7d5afe090b801e;Domestic Active Carbon;;[];[]
NIST-MATDB-2e6bd98c47e7e5a7b7ce8f5ddeddaf83;Dop-MIL-101(Cr);;[];[]
NIST-MATDB-7a11a0c8345b8613188b7ea4d2245905;DOPA-UiO-66(225 nm);;[];[]
NIST-MATDB-d40b3210397f61b0f8a98c0989348016;DOPA-UiO-66(25 nm);;[];[]
NIST-MATDB-6ace266400f590a8b7f471ec95bea025;Double Walled CNT r=2.5nm (epsilon=0.288 kJ/mol);;[];[]
NIST-MATDB-b3e863ab765978c9fe15d1c5242c9c0c;Double Walled CNT r=2.5nm (epsilon=0.359 kJ/mol);;[];[]
NIST-MATDB-6053f78f9bd54af770c97bcf3fe3682c;Double Walled CNT r=2.5nm (epsilon=0.431 kJ/mol);;[];[]
NIST-MATDB-d419e5055cd85b06717f7f35f01ec649;Double Walled CNT r=2.5nm (sigma=0.306nm);;[];[]
NIST-MATDB-6e57d68270d16ef8d2e810732b8c6771;Double Walled CNT r=2.5nm (sigma=0.340nm);;[];[]
NIST-MATDB-5cf350b39452b81b237e3c075bd6fecb;Double Walled CNT r=2.5nm (sigma=0.374nm);;[];[]
NIST-MATDB-b8be78149ca7d796140b5a72e77dca67;Double Walled CNT r=2.5nm d=0.2nm;;[];[]
NIST-MATDB-5303723f49f983f63822f53b649434f3;Double Walled CNT r=2.5nm d=0.5nm;;[];[]
NIST-MATDB-b873cc68169cb4377822647514248b93;Double Walled CNT r=2.5nm d=0nm;;[];[]
NIST-MATDB-ce013ba31b3693042842c73053e1e875;Double Walled CNT r=2.5nm d=15nm;;[];[]
NIST-MATDB-2fa009d6f26661f3fb2407a72a886013;Double Walled CNT r=2.5nm d=1nm;;[];[]
NIST-MATDB-2df642dd2286d3fbcd16c62f5cb51d89;Double Walled CNT r=2.5nm d=2nm;;[];[]
NIST-MATDB-92621f6e16962eb6c70bad4d8068e087;Double Walled CNT r=2.5nm d=4nm;;[];[]
NIST-MATDB-e4f336b9b64371942caad16314e2050b;Dowex 21K;;[];[]
NIST-MATDB-385e66a58580d7cd2dd9fe3d612fe303;Dowex 50WX-2;;[];[]
NIST-MATDB-d1d7bb46da3c7c86dc3065748817dc69;Dowex 50WX-4;;[];[]
NIST-MATDB-94141350b5f4c0efb4e7ea179a6f9920;Dowex 50WX-8;;[];[]
NIST-MATDB-02aa04ae8035dedd658d0276c50f09e3;Drierite;;[];[]
NIST-MATDB-518f701d84dc3dd34240693bb169bcdd;Dry Activated Carbon;;[];[]
NIST-MATDB-1f8443140346bef25cb20331c8b785cc;Dry Activated Carbon (Filtrasorb 400, 12x40);;[];[]
NIST-MATDB-554e32f65a11105899e282162dc608dc;Dry Activated Carbon F400;;[];[]
NIST-MATDB-2d7376790ba04e8c35021e4b6e9c5a5b;Dry Beulah Zap Coal;;[];[]
NIST-MATDB-cdeef24095fee7d62f90f26b51092389;Dry Coal;;[];[]
NIST-MATDB-0c10df9ebbb8028dee3e626c1048ad17;Dry Coal WLH;;[];[]
NIST-MATDB-f44076701922d1c750f1ea5a776410f4;Dry Coal YJ;;[];[]
NIST-MATDB-28920e2640391a02ebdd734090695ebc;Dry Coal YZG;;[];[]
NIST-MATDB-71f0a2f98a869e7fc18d61d1ca73fb0a;Dry Pocahontas Coal;;[];[]
NIST-MATDB-9c584707d7b608c8f8b114e10a563054;Dry Sulcis Coal Province;;[];[]
NIST-MATDB-7e464dd3ef251f98cb36e973fc7f5372;Dry Upper Freeport Coal;;[];[]
NIST-MATDB-b5bf8ff59ad73cf0ea641f9bd77f63be;Dry Wyodak Coal;;[];[]
NIST-MATDB-04cd704e6a570767b035e7c87bfaba89;DS-RF;;[];[]
NIST-MATDB-f13f676ba9e94ef336cd35962e41bef8;DS-RF-127;;[];[]
NIST-MATDB-086b920211419f05c4b3b5ca777a38d0;DS-RF-F127;;[];[]
NIST-MATDB-868bddf5136561985cc2c782b45773e0;DTHP673;;[];[]
NIST-MATDB-2388ce528d3409f5d34709a13018bd46;DTPA-functionalised, silicacoated magnetic nanoparticles;;[];[]
NIST-MATDB-fbb029f4b9e35be603895fea38ae239a;DUMMOP;;[];[]
NIST-MATDB-fab1e2c9c20dfcd7488d2e6b3c145152;Durain D;;[];[]
NIST-MATDB-e97f2242bb033f1a100ee8ec0bf3b636;DUT-10(Co);;[];[]
NIST-MATDB-9da94f3d279daf938a8feab0d031a86e;DUT-10(Cu);;[];[]
NIST-MATDB-a38c90604d13f79dea3c5b3383446dc5;DUT-10(Zn);;[];[]
NIST-MATDB-4e7127709e1be993ed0a574445ee9c6d;DUT-11;;[];[]
NIST-MATDB-2d931633e6a2b655290f1997f4d79dbb;DUT-12;;[];[]
NIST-MATDB-2da05bb56e4b241c9f18335f7df85013;DUT-13;;[];[]
NIST-MATDB-48e26b7adcf7fadb973bf861c31732a4;DUT-23(Co);;[];[]
NIST-MATDB-265b1a08f320a50c46c6ea4c36a45f30;DUT-23(Cu);;[];[]
NIST-MATDB-04e912ff3958f9a397889ea5982f9620;DUT-23(Zn);;[];[]
NIST-MATDB-89cbaa6ee7377d5302d38bb76c9e49db;DUT-24;;[];[]
NIST-MATDB-e7c1a673818ca05ad7638253e9b7cbc3;DUT-25;;[];[]
NIST-MATDB-91a0cfc8a31132aca21282b4b831630f;DUT-4;;[];[]
NIST-MATDB-2490ce0762cb0c4ad3c4cd37cf38b46f;DUT-49;;[];[]
NIST-MATDB-8b974cf2ade12499647b701a22e06778;DUT-5;;[];[]
NIST-MATDB-8d0a7e79fe8734bfe55ae9a8f489513b;DUT-5-dcppy;;[];[]
NIST-MATDB-9212ffb64b76c125a4c3d5968f51efbe;DUT-6;;[];[]
NIST-MATDB-7306a69795d57fb037a0b847d047d66e;DUT-67;;[];[]
NIST-MATDB-a1db04f634f7fa8f58a06d5050c01f0e;DUT-7;;[];[]
NIST-MATDB-708d1339df5e2bd5f7c40281edbf12ff;DUT-7 (rac);;[];[]
NIST-MATDB-13ac8c4710a7b77300744bc8d719e82a;DUT-8(Co);;[];[]
NIST-MATDB-3639a8e3da1f86dc5f47a55442c9ae77;DUT-8(Cu);;[];[]
NIST-MATDB-0adf688bed27459bd7e069116e751de4;DUT-8(Ni);;[];[]
NIST-MATDB-02391233d65e9e36ecf53b8a563d6851;DUT-8(Ni) (10 cycles);;[];[]
NIST-MATDB-7392721e93e10ce26b45922bc53ea4ef;DUT-8(Ni) (100 cycles);;[];[]
NIST-MATDB-47c9e3bb71503de2a16fb4851fea7edd;DUT-8(Zn);;[];[]
NIST-MATDB-01a0c02c68759ba101007c14eeff89ba;DUT-9;;[];[]
NIST-MATDB-ac355c347fd14e58ca280f25110b03e7;DUT-9-SCD;;[];[]
NIST-MATDB-b7718e69fce6fa4c034538c1281c387d;DUT-90;;[];[]
NIST-MATDB-c0df016778a46ceb25483e0e72a2d23f;DUT-91;;[];[]
NIST-MATDB-a7bf1bfaf5ee07ec667e6eca90eab84a;DUT-95;;[];[]
NIST-MATDB-e22ed7a2f4c136281671589a67ef72b6;DWCNT d=0;;[];[]
NIST-MATDB-b9e72ae01049d954cd6c2ad1dbae2acf;DWCNT d=0.5 nm;;[];[]
NIST-MATDB-7b9398023679f3de2af101a9343f2ce2;DWCNT d=1 nm;;[];[]
NIST-MATDB-f6dd6e2dde2880a6ebd6f472f60be4a5;DWCNT d=2 nm;;[];[]
NIST-MATDB-94c0584e435ad9eb4e5de2deaced2f5a;Dy2Mn3(ndc)6(bipy)2;;[];[]
NIST-MATDB-293b9cd202cdfe3ff647911db77fabf5;DynaMOF-100;;[];[]
NIST-MATDB-ef0746ca05f0209185d983c6d039a1a5;DZnPc-APDI-COF;;[];[]
NIST-MATDB-bd74527d16921ce892d565a0f8d226a5;E-ELM-11;;[];[]
NIST-MATDB-39fb74320c6de6c99be2c1ec34f6046b;e-Pt/AC_1 in IRMOF-8;;[];[]
NIST-MATDB-153c503ba726853affab7433c325d732;e-Pt/AC_2 in Cu-TDPAT;;[];[]
NIST-MATDB-f117dfedc79e7625a2a3a94bb450cc48;Eagle Ford Shale;;[];[]
NIST-MATDB-0740cf29062a415536019f8d540c55ac;EB-COF-1;;[];[]
